71	522020
71	524207
71	596972
71	604497
71	619588
71	657764
71	668223
71	698533
71	705695
71	856127
73	26122
73	230467
73	284455
73	551066
73	562097
73	572646
73	593636
73	698123
73	729602
73	774715
73	783198
73	844619
74	25293
74	80625
74	95971
74	180386
74	226374
74	276467
74	288377
74	362529
74	380459
74	383198
74	441746
74	515708
74	571442
74	727588
74	859848
74	880658
76	99585
76	163075
76	410616
76	540981
76	588614
76	591684
76	601010
76	831420
76	867106
77	596972
77	636781
78	46428
78	201303
78	252752
78	367276
78	369096
78	383339
78	500174
78	533825
78	564741
78	566645
78	616707
78	664116
78	852428
78	867684
78	901572
79	59004
79	132769
79	191990
79	216188
79	225950
79	320030
79	472531
79	542323
79	548392
79	564740
79	593541
79	684191
79	703547
79	709644
79	749759
79	761601
79	819977
79	841920
79	866638
81	231757
82	279176
82	630850
82	650279
83	335098
84	101006
84	147162
84	262316
84	325667
84	772466
84	799322
84	859399
84	908356
85	17093
85	29338
85	43515
85	80527
85	102669
85	105956
85	109485
85	224718
85	265669
85	302064
85	302564
85	357073
85	382911
85	444796
85	593321
85	622842
85	683587
85	702328
85	759848
85	801074
85	809163
85	906432
85	909528
85	914056
86	217042
86	669381
87	206333
87	479240
87	845230
88	27920
88	95977
88	664679
88	707034
88	734679
88	828466
88	838295
88	841927
88	871379
88	899064
89	19476
89	102352
89	133304
89	262769
89	281033
89	345509
89	379675
89	411227
89	452525
89	536428
89	580836
89	637590
89	671110
89	740951
89	749138
89	817585
89	849752
89	854120
90	40573
90	87778
90	152376
90	157076
90	236583
90	336174
90	481608
90	487229
90	496029
90	532139
90	561434
90	620065
90	642997
90	682094
90	695805
90	721816
90	797941
90	821423
90	857520
91	106655
91	261111
91	463076
91	551291
91	557117
91	638384
91	769098
91	878156
91	878490
93	118294
93	189575
93	504140
93	912352
94	56829
94	60543
94	103454
94	159782
94	220254
94	274403
94	311642
94	483657
94	583361
94	662954
94	772466
94	776354
94	801352
95	164036
95	213686
95	221648
95	240514
95	285814
95	339858
95	373025
95	476171
96	27924
96	68439
96	148036
96	157509
96	179042
96	199839
96	207535
96	380727
96	444873
96	445593
96	466390
96	483570
96	505631
96	651929
96	733683
96	783215
96	807567
96	896419
97	434133
97	504140
99	335098
99	525713
99	708467
99	729831
99	751408
99	852547
101	132198
101	150432
101	242339
101	297892
101	331855
101	482167
101	505991
101	676971
101	677084
101	901704
102	493731
102	590960
102	735590
102	769753
103	142218
103	336700
103	623548
103	720240
103	821098
103	840920
105	452802
105	550365
105	715883
105	915376
106	46965
106	177313
106	230899
106	270657
106	324502
106	368492
106	426196
106	447743
106	489415
106	492644
106	512496
106	587644
106	625517
106	657800
106	721961
106	763903
106	884459
106	909643
106	911932
107	158812
107	321772
107	350590
107	357339
107	479581
107	861157
107	897146
107	913640
108	101821
108	303790
108	540930
108	574730
108	596374
109	817585
110	6345
110	12976
110	79168
110	114401
110	151110
110	162345
110	201187
110	246187
110	292327
110	297478
110	324763
110	360463
110	369227
110	393160
110	397000
110	500522
110	530015
110	532398
110	673406
110	690788
110	705657
110	725879
110	822200
110	828963
111	7314
111	48423
111	107882
111	170472
111	185348
111	223935
111	254910
111	267462
111	285506
111	332305
111	482254
111	562003
111	583265
111	866241
112	194066
112	354782
112	358832
112	395516
112	862794
112	890876
112	897376
113	39364
113	167720
113	267243
113	424490
113	547647
113	558176
113	886148
114	256257
114	913975
115	116656
115	854686
116	314770
116	607925
116	635117
116	753110
116	829662
116	852995
116	867243
116	881208
116	906024
116	913201
116	914073
117	25744
117	88779
117	199322
117	235886
117	298459
117	344601
117	373816
117	399552
117	908351
119	16347
119	182475
119	553584
121	36292
121	160307
121	221142
121	685100
121	791243
121	794010
121	855715
122	124755
123	24004
123	358988
123	379951
123	414522
124	41909
124	139451
124	168595
124	219784
124	259432
124	484748
124	493683
124	534353
124	698136
124	715686
124	729082
124	737308
124	777082
124	862705
124	889747
125	726961
126	196614
126	198168
126	219040
126	536068
126	676790
126	846221
127	79659
127	105213
127	170617
127	193894
127	204849
127	307935
127	374231
127	440489
127	448045
127	463954
127	504355
127	513646
127	636481
127	669985
127	690586
127	739021
127	849854
127	910546
128	80686
128	116841
128	255006
128	460854
128	629822
128	679271
128	682881
128	731590
128	838901
128	896181
129	159372
129	495052
129	757724
130	54147
130	446017
130	575179
132	181579
132	200588
132	242160
132	330130
132	414326
132	569816
132	650005
132	700931
132	756349
132	795063
132	839891
132	886277
133	86621
133	146581
133	189997
133	250139
133	316440
133	394621
133	714987
133	804489
133	819875
133	855348
133	900256
134	66364
134	162636
134	513473
134	517905
134	699754
134	857510
134	892077
135	3339
135	14396
135	267401
136	153744
136	413309
136	621670
136	630973
137	900311
138	686320
138	759651
138	875778
138	895995
139	151821
139	264791
139	353654
139	383996
139	398772
139	429824
139	587032
139	599265
139	646796
139	846017
139	891199
139	910851
139	914749
141	188511
141	277063
141	304162
141	443247
141	495875
141	802263
141	816960
141	870811
142	44114
142	98255
142	138048
142	158203
142	195797
142	235797
142	335714
142	345832
142	358023
142	482333
142	512336
142	615642
142	697988
142	701363
142	753584
142	779479
142	785258
145	9652
145	20483
145	138261
145	196613
145	349941
145	417593
145	611607
145	651988
145	825128
145	875690
146	18795
146	200477
146	213432
146	408539
146	525533
146	528234
146	567488
146	713126
146	786632
146	805334
146	906682
147	3170
147	20514
147	129210
147	139291
147	187455
147	213770
147	357645
147	441386
147	601440
147	658852
147	679723
147	750938
148	218976
148	272506
148	298071
148	388789
148	492744
148	623941
148	670838
148	684178
148	913583
149	163436
150	257091
150	800348
150	907063
151	78244
151	337699
151	500975
151	515470
151	774297
152	856421
153	37107
153	119117
153	493653
153	661734
153	665505
153	671368
153	814786
153	844155
153	854748
154	181139
155	11958
155	159834
155	290693
155	292934
155	350096
155	395244
155	526164
155	648160
155	650038
155	774791
155	875800
156	380646
156	446301
157	1673
157	24275
157	83884
157	165459
157	172207
157	188996
157	282019
157	295894
157	395949
157	412374
157	473078
157	589120
157	596814
157	706210
157	742146
157	770228
157	794371
157	807283
157	913335
158	232639
158	245403
158	902993
159	10009
159	543262
159	547635
159	605856
159	626148
159	780520
159	795381
160	394074
161	17940
161	108852
161	200987
161	247149
161	731591
161	912166
163	83679
163	207055
163	543601
163	623787
163	704220
164	226958
164	406031
164	455015
164	515760
165	53335
165	178552
165	266606
165	339890
165	531255
165	541600
165	597811
165	698522
167	75264
168	161360
168	255898
168	356995
168	453711
168	457499
168	500096
168	646117
168	687325
168	709795
168	719123
168	736915
168	749045
168	773586
168	806016
169	399699
169	738198
169	749027
169	776695
171	364349
171	906837
172	911557
172	911764
173	61400
173	118842
173	492988
173	678363
173	684512
173	708102
174	16101
174	187247
174	443960
174	550293
174	682324
175	348630
176	173970
176	383990
176	401685
176	653855
176	676517
176	746249
176	752248
176	815993
176	870150
176	907071
178	170066
178	235021
178	297141
178	323356
178	407910
178	419848
178	627722
178	650267
179	384666
179	452291
179	580401
179	721522
179	770423
179	772294
179	833859
179	841805
179	883244
179	884119
179	890801
179	900576
179	906958
179	909303
180	27821
180	206007
180	342153
180	659386
180	702477
180	863693
181	19142
181	359537
181	538802
181	694475
181	716745
181	842802
181	843731
181	882444
182	582232
183	77515
183	87966
183	183501
183	263976
183	418268
183	499211
183	516564
183	608284
183	625999
183	742348
183	773664
183	787531
184	896597
185	49495
185	205032
185	310630
185	356011
185	359355
185	382880
185	403376
185	510734
185	566869
185	596972
185	644602
185	717662
185	732629
185	734351
185	749517
185	757134
185	809579
185	829088
186	15259
186	76023
186	272194
186	304786
186	342537
186	441289
186	503312
186	535233
186	542053
186	659658
186	701326
186	832181
186	836591
187	158481
187	158787
187	204614
187	302618
187	452621
187	471046
187	489707
187	493709
187	654313
187	690847
187	749355
187	828963
187	830292
187	903693
189	426456
190	261218
190	349911
191	163075
191	333982
192	29792
192	398978
192	503917
192	667226
192	861477
193	3694
193	97759
193	342597
193	411310
193	438184
193	439850
193	483532
193	509528
193	563639
193	637117
193	640693
193	652552
193	813958
193	827100
193	829210
193	873774
193	907510
194	22413
194	24423
194	45703
194	368348
194	481946
194	726722
194	728269
195	915017
196	36832
196	66727
196	249024
196	314868
196	384455
196	429677
196	822079
196	873103
197	127372
197	319508
197	322822
197	411957
197	417832
197	435911
197	468736
197	718657
198	368153
198	481145
198	741060
198	817585
199	25802
199	163075
199	169233
199	173244
199	287427
199	471457
199	553353
199	624300
199	668852
199	669940
199	708376
199	804489
199	815278
199	834422
200	173976
200	233090
200	280056
200	385156
200	403916
200	423934
200	736787
200	795669
201	558274
201	896620
202	34548
202	35398
202	170206
202	226374
202	228196
202	240709
202	284372
202	583708
202	655156
202	660312
202	661784
202	718795
202	757118
202	824125
203	912779
204	631523
204	885725
205	92604
206	185821
206	470715
206	702188
206	866809
207	70154
207	83850
207	113085
207	293064
207	448961
207	652640
207	748084
207	848733
208	5654
208	46853
208	165007
208	718682
209	141277
209	310651
209	314443
209	407610
209	570625
209	589311
209	617463
209	666349
209	697611
209	728618
209	844488
209	897882
210	456349
210	666882
210	854520
211	32163
211	76027
211	136786
211	169660
211	301313
211	314550
211	344460
211	378690
211	417752
211	434488
211	461576
211	465384
211	491219
211	551300
211	585231
211	591710
211	611117
211	708923
211	721047
211	741997
211	751646
211	789883
211	803603
211	832939
211	854606
211	914181
213	382293
213	477346
214	22874
214	27134
214	30124
214	30320
214	212215
214	230678
214	411731
214	547437
214	583330
214	655177
214	655281
214	817842
214	846618
214	862875
215	755070
215	889094
216	67634
216	131484
216	172133
216	209645
216	264186
216	277879
216	388315
216	404117
216	527745
216	817377
216	883596
217	698995
219	63152
219	63332
219	370554
219	547880
219	704237
219	731144
220	632357
220	896264
221	141401
221	147159
221	512553
221	599130
221	835469
222	8731
222	94843
222	145999
222	207691
222	217918
222	257802
222	265169
222	287072
222	440810
222	493546
222	559371
222	597959
222	599427
222	607616
222	718563
222	773428
222	857145
222	886388
222	895125
223	31435
223	69870
223	138754
223	195587
223	419217
223	606635
223	880810
224	705953
225	210170
225	263020
225	514804
225	723222
226	150062
226	185821
226	195954
226	387527
226	420722
226	426135
226	477317
226	615410
227	163075
227	314974
227	325551
227	734883
228	207025
230	22310
230	359670
230	534380
230	794342
232	29433
232	31782
232	51061
232	111057
232	133679
232	180509
232	220923
232	223236
232	235871
232	463589
232	502926
232	541394
232	568335
232	573758
232	669645
232	671067
232	682660
232	784318
232	813185
233	42165
233	86621
233	133035
233	146581
233	189997
233	199799
233	238215
233	250139
233	316440
233	383478
233	394621
233	444841
233	702041
233	714987
233	804489
233	819875
233	855348
233	900256
235	124434
235	245186
235	622900
235	640801
235	696320
235	781509
235	806460
236	69616
236	182121
236	352975
236	429046
236	510655
236	787328
237	29104
237	96072
237	108884
237	222491
237	224979
237	324923
237	459609
237	584442
237	868660
238	172716
238	889434
239	118851
240	361076
240	481245
240	745108
240	810435
240	885605
240	894344
242	9141
242	104166
242	202028
242	215183
242	274653
242	292382
242	327941
242	342099
242	615519
242	674250
242	696381
242	717644
242	819223
242	831281
242	832147
242	874525
242	895300
242	904122
242	906369
243	300972
243	688431
243	726843
245	247709
245	562876
245	614831
245	748104
246	486980
246	796036
247	583041
249	99974
249	245628
249	326175
249	351937
249	682250
249	717604
249	869415
251	895633
251	907148
252	262824
252	299228
252	334157
252	348608
252	477716
252	617846
252	638551
252	644008
252	790876
252	826406
252	895761
254	901769
255	288723
256	41948
256	303874
256	551829
256	908686
258	98535
258	99190
258	448961
258	815470
260	33214
260	45818
260	319402
260	349809
260	376841
260	480939
260	533955
260	593550
260	642998
260	728175
260	766104
260	780464
261	38839
262	170728
262	568813
262	913322
262	916017
265	779382
266	190499
266	433834
266	504140
267	145654
267	257388
267	710317
267	729259
267	844376
268	592857
268	873315
269	278638
270	876293
270	882775
271	21682
271	333446
272	822385
273	261310
275	903947
276	487734
276	728351
276	835328
277	673553
277	901211
277	903286
278	23097
278	131447
278	251798
278	544082
278	642853
278	754418
279	21430
279	103546
279	167912
279	176984
279	263643
279	284431
279	292423
279	323702
279	342520
279	413032
279	468736
279	539219
279	597920
279	678291
279	688918
279	782289
279	813464
279	914886
280	65504
280	90482
280	120830
280	143404
280	148256
280	170319
280	188147
280	198958
280	221626
280	238678
280	309337
280	318445
280	369956
280	409213
280	548003
280	561865
280	575259
280	607493
280	742584
280	768077
280	783644
280	800734
282	889600
283	15453
283	274257
283	325450
283	525053
283	536950
283	539792
283	567615
283	570066
283	585523
283	668728
283	785941
284	9088
284	152873
284	249007
284	455570
284	557124
284	604395
284	614131
284	626986
285	5756
285	153094
285	207414
285	232530
285	344551
285	368883
285	388509
285	417728
285	438493
285	544982
285	610355
285	671586
285	692417
285	698226
285	863599
285	871379
288	217375
288	338590
288	565989
288	808295
289	19976
289	53949
289	61704
289	385026
289	504165
289	823579
290	9111
290	15236
290	73386
290	155242
290	183070
290	212842
290	217072
290	245186
290	360109
290	484261
290	591896
290	598246
290	736893
290	859939
290	877561
291	114894
292	438491
293	11911
293	101842
293	251193
293	363730
293	495084
293	605787
293	723280
293	906040
294	95020
294	161520
294	229852
294	280549
294	404936
294	411880
294	756541
294	878516
295	896031
295	900016
296	74224
296	211214
296	323611
296	364622
296	481149
296	508474
296	642998
296	703458
296	733616
296	745644
296	818500
296	872158
296	894010
297	324502
297	894842
298	841372
299	96059
299	324502
299	472543
299	549741
299	575472
299	599591
299	617461
299	748520
299	856445
300	5534
300	61759
300	79852
300	246168
300	439859
300	504553
300	834531
300	844285
300	871705
300	908351
301	207754
301	214109
303	44157
303	167469
303	173486
303	247978
303	264356
303	526121
303	765026
303	787009
303	823898
305	4694
305	81386
305	117005
305	125776
305	128800
305	162633
305	211547
305	240984
305	248542
305	275662
305	283246
305	286373
305	312725
305	343167
305	392040
305	400176
305	402132
305	424266
305	455784
305	486006
305	543121
305	648400
305	679674
305	687219
305	759015
305	805601
305	836842
305	839141
305	842251
305	872183
305	877435
305	877558
306	532607
307	56833
307	258643
307	323299
307	335582
307	437309
307	454245
307	617821
307	867718
308	31781
308	56596
308	173495
308	668574
309	104020
309	270549
309	328238
309	442739
309	462117
309	466323
309	494153
309	536831
309	643358
309	653919
309	850728
309	852453
309	862580
310	210474
310	362979
310	373773
310	773793
310	831951
311	158318
311	877289
312	18642
312	49975
312	189051
312	302968
312	423506
312	440121
312	476895
312	564275
312	840659
314	118315
314	207249
314	363635
314	637936
316	216326
316	271655
316	313461
316	715883
316	746691
316	781516
316	899071
317	218709
317	291700
317	367175
317	628478
317	704006
317	833388
318	87685
318	220712
318	297062
318	347663
318	504140
318	566470
318	596011
318	803507
318	869022
319	55490
319	66305
319	127098
319	163242
319	169564
319	327930
319	331539
319	380255
319	452291
319	507314
319	560004
319	574193
319	611114
319	644280
319	661248
319	665459
319	673551
319	687255
319	698070
319	710138
319	749231
319	851332
320	28364
320	60354
320	100781
320	128077
320	297409
320	395311
320	396321
320	399337
320	455826
320	550499
320	616937
320	855845
320	858677
322	32163
322	34472
322	113334
322	177868
322	491351
322	819175
323	71460
323	583330
324	205932
324	207659
324	264999
324	274629
324	769760
324	847683
325	274858
325	491547
325	517577
325	535557
325	609068
325	632631
325	650723
325	827777
325	854632
325	890675
326	144662
326	328350
326	391140
326	555924
326	644510
326	651773
326	691694
326	722598
326	736661
326	778100
326	855604
327	213432
327	259610
327	585930
327	811712
327	860455
328	41909
328	683918
328	724435
328	836271
329	264537
329	326888
329	543210
330	322338
330	580332
330	713054
330	887558
331	23244
331	375145
331	378330
331	557124
331	869315
332	264456
332	276997
332	294825
332	519277
332	569709
332	634985
332	757416
332	804489
333	40691
333	94252
334	124608
334	275104
334	811884
334	908351
336	854233
337	417617
337	676627
337	721816
337	839671
338	605814
338	750345
338	760105
339	298559
339	350909
340	362369
340	871668
341	113778
341	220536
341	263633
341	464147
341	504501
341	555527
341	627699
341	687325
341	762642
341	850768
341	913886
342	84268
342	146221
342	276953
342	286180
342	304796
342	356519
342	402846
342	485877
342	490982
342	584791
342	624317
342	704945
342	717644
342	823711
342	838275
342	853324
343	20779
343	37545
343	94335
343	271622
343	381490
343	437335
343	497743
343	646637
343	744332
343	780245
343	901290
344	274601
344	852375
345	74397
345	132882
345	307747
345	355533
345	657532
345	683681
345	835082
345	880025
346	835993
346	851983
346	873353
347	218961
348	241664
348	311013
348	321499
348	349325
348	675647
348	735983
348	884824
349	180689
349	203748
349	305229
349	316991
349	566782
349	654447
349	767168
349	768091
349	844294
350	421584
351	21682
351	235583
351	273236
351	346444
351	426383
351	511728
351	534755
351	733888
351	809073
351	909155
353	163075
353	215763
353	680387
353	706667
353	807801
355	51683
355	89736
355	141369
355	375588
355	409938
355	543262
355	556217
355	605856
355	679611
355	785194
355	798837
355	804745
355	859925
356	334293
357	647916
359	10777
359	13714
359	15752
359	103629
359	132872
359	141235
359	158460
359	234748
359	277280
359	521718
359	525785
359	572648
359	612924
359	907690
359	914936
360	324502
360	437890
360	858328
360	861807
360	887319
361	908250
362	67397
362	127507
362	315516
362	459074
362	568104
362	680996
362	826191
363	910923
364	36060
364	771001
365	560276
366	903459
369	722083
370	546475
370	577793
371	224004
371	687016
371	849296
372	6555
372	111905
372	166746
372	479549
372	616807
372	787953
373	243147
373	502888
373	504140
373	566461
373	860578
373	871807
374	68358
374	78367
374	90061
374	114255
374	128994
374	332058
374	407079
374	487751
374	493232
374	560629
374	620043
374	641176
374	641827
374	753403
374	762358
374	873458
374	897866
375	30837
375	173931
375	219954
375	312715
375	359871
375	610437
375	668325
375	689373
375	714450
375	763584
375	803812
375	832920
376	87963
376	162645
376	519517
376	526425
376	566461
376	646081
378	127961
378	298511
378	729165
379	35605
379	199037
379	272412
379	438821
379	589873
379	685389
379	800093
379	805181
379	895262
380	569975
380	597940
380	846010
380	866087
381	146877
381	182704
381	466013
381	470616
381	504140
381	584238
381	690476
381	748202
381	879228
381	890323
382	225759
382	246167
382	289055
382	437282
382	504140
382	560395
382	568791
382	597730
383	3259
383	337685
383	399699
383	564843
383	616368
383	623522
383	675354
383	837565
384	34793
384	87192
384	153752
384	203231
384	257522
384	261767
384	305396
384	322057
384	323951
384	343432
384	388988
384	420285
384	433509
384	536875
384	652156
384	807042
384	879551
384	888142
385	421010
385	532736
386	411410
386	472201
386	576551
386	651490
386	683554
386	726609
386	818382
387	17314
387	266422
387	563747
387	679732
387	750613
388	352976
388	558909
389	113317
389	244330
389	298511
389	451174
389	817693
390	16219
390	35346
390	128680
390	332299
390	373891
390	453800
390	516578
390	556459
390	587325
390	593439
390	597734
390	606422
390	614269
390	646388
390	664669
390	667431
390	673315
390	735461
390	910180
390	913943
391	48757
391	113952
391	138196
391	142317
391	150313
391	156865
391	277876
391	305445
391	361299
391	443852
391	455923
391	474999
391	653753
391	670557
391	691650
391	699768
391	754331
391	800512
391	857058
392	17412
392	109040
392	286470
392	406397
392	513493
392	600897
392	623538
392	787964
392	915857
393	63466
393	444279
393	740650
394	39792
394	158258
394	286157
394	302379
394	469696
394	598138
394	603866
394	640790
394	672730
394	687325
394	758597
394	760162
394	773898
394	847261
394	851521
395	115664
395	127235
395	127470
395	205238
395	216389
395	220985
395	260799
395	273955
395	293618
395	305458
395	479871
395	559738
395	703315
395	755361
396	326311
396	499646
396	594671
396	638579
396	639396
396	688104
397	160248
397	205593
397	250550
397	366394
397	463183
397	654874
397	769426
397	799539
397	837602
398	108339
398	261757
398	276234
398	383538
398	435930
398	456800
398	493713
398	508904
398	537664
398	576330
398	589762
398	608625
398	651253
398	664772
398	779305
398	817830
399	28479
399	172947
399	216654
399	677918
399	781442
399	862153
401	333365
401	721816
402	906111
403	14795
403	59560
403	136602
403	213812
403	688637
403	808623
404	159251
404	402132
404	411836
404	447438
404	520415
404	632066
404	870436
404	880930
405	126884
405	390473
405	407610
405	450236
405	559465
405	615673
405	880796
408	115566
409	11551
409	111734
409	204457
409	232669
409	325295
409	422676
409	477893
409	506880
409	540176
409	563638
409	587721
409	695449
409	704654
409	773937
409	873259
410	156662
410	538611
410	641767
410	899432
410	902801
410	904914
411	567021
411	815296
411	833605
412	566331
412	867126
413	495312
413	751384
414	292467
414	492130
414	555141
414	894272
414	899318
415	899206
416	199663
416	597621
419	102070
419	538950
419	551886
419	852814
420	20257
420	41909
420	61483
420	168595
420	347700
420	411703
420	529299
420	730848
420	781477
420	781571
420	836836
421	32163
421	48888
421	83686
421	138746
421	540255
421	658225
421	723781
421	812640
422	3410
422	585366
422	654044
423	672032
424	74397
424	97720
425	172133
425	256928
425	545021
427	113639
427	149490
427	177865
427	439314
427	520146
427	525216
427	688568
427	700701
427	729873
427	768458
427	771176
427	804021
428	12005
428	40505
428	143147
428	171198
428	332274
428	366412
428	459418
428	532290
428	614831
428	653237
428	711885
428	836600
429	31180
429	183014
429	822997
430	103213
430	504140
430	567632
430	587008
430	865765
431	306059
431	401050
431	704686
433	24481
433	766522
434	33505
434	138148
434	177245
434	231456
434	315794
434	392757
434	398569
434	399768
434	414820
434	433871
434	465419
434	525404
434	597985
434	647930
434	681721
434	683923
434	697077
434	811813
434	838690
436	153744
436	413309
436	621670
436	630973
437	50574
437	114538
437	320551
437	339729
437	546980
437	558203
437	659232
437	695873
437	712823
437	715269
437	744824
437	779875
437	836934
437	855361
437	862616
437	878541
438	343126
438	615917
438	763139
438	828963
439	146221
439	402846
439	490982
439	624317
439	717644
439	838275
439	853324
441	24052
441	50793
441	101316
441	154338
441	197330
441	229195
441	390438
441	405046
441	417909
441	632916
441	637936
441	679345
441	748862
441	839817
445	46237
445	179548
445	247900
445	302797
445	489149
445	558133
445	569506
445	764382
445	842130
446	54147
446	379362
446	529824
446	845385
446	915227
447	67689
447	77780
447	95510
447	412367
447	471739
447	516969
447	538876
447	772967
447	844488
448	86146
448	185067
448	645857
449	186992
449	304723
449	681319
449	752952
449	870692
450	146553
450	185718
450	427629
451	51564
451	63284
451	184002
451	200756
451	211528
451	302251
451	336135
451	350211
451	420644
451	453162
451	684932
453	864987
454	151924
454	160248
454	218920
455	242894
455	289134
455	477467
455	564535
455	804980
455	868134
456	3054
456	185054
456	307513
456	430156
456	485834
456	585727
456	754615
456	869492
456	899661
457	547181
458	722789
458	730874
459	21682
459	676725
459	813327
459	823236
460	75605
460	160376
460	167039
460	215612
460	385109
460	496853
460	594533
460	636560
460	641055
460	727452
460	826614
460	863460
460	902487
461	564328
461	903607
462	394538
463	437182
463	486434
463	879537
463	882678
464	200987
464	731591
464	912166
464	912651
465	744352
466	73423
466	182549
466	201769
466	337933
466	450840
466	551696
466	644514
466	648563
466	657478
466	845901
467	35024
467	62789
467	242805
467	413398
467	726490
467	755917
467	815780
467	897113
469	399424
469	837464
470	433017
471	896031
471	900016
474	834531
474	908351
475	646116
475	675502
475	675504
475	753868
478	66846
478	163075
478	377675
478	393008
478	508349
478	555037
478	645859
478	688710
478	760142
479	238966
480	128315
480	205713
480	212640
480	213141
480	296660
480	356135
480	368877
480	403253
480	478878
480	499653
480	624414
480	741422
480	800393
480	833190
480	870811
480	879209
481	23086
481	61522
481	175647
481	323048
481	407931
481	498912
481	554710
481	694034
481	742889
481	754842
482	250115
482	396321
482	432178
482	459808
482	585627
483	35856
483	487325
483	491788
483	496674
483	594676
483	630533
483	673065
483	696019
483	812612
483	868671
483	893414
484	416635
486	34192
486	435185
486	488941
486	539249
486	543135
486	870161
488	311291
488	406412
488	645862
488	775814
489	141332
489	160352
489	249408
490	337694
490	424659
490	652519
490	808295
